year,month,day,title,file
2023,10,13,Israel attacks on Gaza refugee camp kills dozens of Palestinians,data_in/articles\2023-10-13_3167.txt
2023,10,13,"Israel using white phosphorus in Gaza, Lebanon, endangering civilians: HRW",data_in/articles\2023-10-13_3168.txt
2023,10,13,Israel orders 1.1 million people in Gaza to move south: What to know,data_in/articles\2023-10-13_3169.txt
2023,10,13,WHO warns hospitals in besieged Gaza Strip are at ‘breaking point’,data_in/articles\2023-10-13_3170.txt
2023,10,13,The Take: What media outlets get wrong on Israel and Palestine,data_in/articles\2023-10-13_3171.txt
2023,10,13,‘I want to see his body’: Nepali dreams turn into Israeli nightmare,data_in/articles\2023-10-13_3172.txt
2023,10,13,"Israel-Hamas war sparks south Lebanon exodus, as people flee border areas",data_in/articles\2023-10-13_3173.txt
2023,10,13,Israel-Hamas updates: Thousands flee as Israel starts ground raids in Gaza,data_in/articles\2023-10-13_3174.txt
2023,10,14,Israeli army and settler attacks against Palestinians in West Bank increase,data_in/articles\2023-10-14_3120.txt
2023,10,14,The Gaza medics who won’t give in to Israel’s evacuation demand,data_in/articles\2023-10-14_3121.txt
2023,10,14,Gaza doctors warn of a humanitarian catastrophe after Israeli attacks,data_in/articles\2023-10-14_3122.txt
2023,10,14,Palestinians take refuge at Shifa Hospital amid Israeli bombing,data_in/articles\2023-10-14_3123.txt
2023,10,14,"Analysis: Propaganda, deception, and fake news in the Israel-Hamas conflict",data_in/articles\2023-10-14_3124.txt
2023,10,14,"Water a ‘matter of life and death’ for Gaza after Israeli siege, says UN",data_in/articles\2023-10-14_3125.txt
2023,10,14,The crucial context of Israel’s war on Gaza,data_in/articles\2023-10-14_3126.txt
2023,10,14,Palestinians fleeing Gaza’s north face air attacks in southern Khan Younis,data_in/articles\2023-10-14_3127.txt
2023,10,14,Israel at war against Gaza: At what cost to both economies?,data_in/articles\2023-10-14_3128.txt
2023,10,14,"Saudi Arabia puts Israel deal on ice amid war, engages with Iran: Report",data_in/articles\2023-10-14_3129.txt
2023,10,14,Is Israel violating the laws of war meant to protect children?,data_in/articles\2023-10-14_3130.txt
2023,10,14,Thousands of NYC protesters chant ‘Free Palestine’ amid Israeli bombing,data_in/articles\2023-10-14_3131.txt
2023,10,14,‘We will come from the ground’: Israel’s goals in a ground invasion of Gaza,data_in/articles\2023-10-14_3132.txt
2023,10,14,Russia’s UN ambassador calls for ceasefire in Israel-Hamas conflict,data_in/articles\2023-10-14_3133.txt
2023,10,14,"Israel-Hamas war: List of key events, day 8",data_in/articles\2023-10-14_3134.txt
2023,10,14,"‘A second Nakba’: Echoes of 1948, as Israel orders Palestinians to leave",data_in/articles\2023-10-14_3135.txt
2023,10,14,Israel-Gaza war: Why is Africa divided on supporting Palestine?,data_in/articles\2023-10-14_3136.txt
2023,10,15,"Israel-Hamas war updates: Up to 250 captives held in Gaza, Hamas says",data_in/articles\2023-10-15_3109.txt
2023,10,15,What are the military risks of an Israeli ground offensive in Gaza?,data_in/articles\2023-10-15_3110.txt
2023,10,15,Palestinian-American boy stabbed to death in Gaza war-related killing in US,data_in/articles\2023-10-15_3111.txt
2023,10,15,Palestinians in Gaza can go to ‘tent cities’: Former Israeli minister,data_in/articles\2023-10-15_3112.txt
2023,10,15,Iran warns Israel of regional escalation if Gaza ground offensive launched,data_in/articles\2023-10-15_3113.txt
2023,10,15,‘From friend to enemy’: Palestinians in Israel suspended from jobs over war,data_in/articles\2023-10-15_3114.txt
2023,10,15,Tens of thousands rally around the world in solidarity with Palestine,data_in/articles\2023-10-15_3115.txt
2023,10,15,Which countries have criticised Israeli attacks on Gaza?,data_in/articles\2023-10-15_3116.txt
2023,10,15,"Israel, Hezbollah exchange fire amid fears of regional escalation",data_in/articles\2023-10-15_3117.txt
2023,10,15,"‘Will we return?’: For my Palestinian family, history is repeating itself",data_in/articles\2023-10-15_3118.txt
2023,10,15,In Jerusalem’s Old City Israel soldiers ‘do what they want’ to Palestinians,data_in/articles\2023-10-15_3119.txt
2023,10,16,Israel-Hamas war updates: Hundreds killed in Gaza hospital ‘massacre’,data_in/articles\2023-10-16_3076.txt
2023,10,16,US lawmakers introduce resolution urging ‘immediate’ Gaza ceasefire,data_in/articles\2023-10-16_3077.txt
2023,10,16,Funeral in US for Palestinian-American boy killed in suspected hate crime,data_in/articles\2023-10-16_3078.txt
2023,10,16,Have Israel and Hamas breached the laws of war in Gaza?,data_in/articles\2023-10-16_3079.txt
2023,10,16,"Israeli forces killed Abu Akleh ‘without justification’, UN inquiry says",data_in/articles\2023-10-16_3080.txt
2023,10,16,Gaza’s dire humanitarian crisis explained,data_in/articles\2023-10-16_3081.txt
2023,10,16,UN begins shipping aid for Gaza to Egypt amid uncertainty,data_in/articles\2023-10-16_3082.txt
2023,10,16,Analysis: Israel’s deadlines to Gaza’s Palestinians have failed,data_in/articles\2023-10-16_3083.txt
2023,10,16,Guardian cartoonist’s contract not renewed after Netanyahu drawing,data_in/articles\2023-10-16_3084.txt
2023,10,16,Mapping protests in solidarity with Palestine against Is­rael’s assault,data_in/articles\2023-10-16_3085.txt
2023,10,16,Humanitarian aid stuck at Gaza border as WHO warns of ‘catastrophe’,data_in/articles\2023-10-16_3086.txt
2023,10,16,History Illustrated: The war on Al-Aqsa redux,data_in/articles\2023-10-16_3087.txt
2023,10,16,"Israeli forces, tanks amass near Gaza",data_in/articles\2023-10-16_3088.txt
2023,10,16,"‘War knows no religion’: Gaza’s oldest church shelters Muslims, Christians",data_in/articles\2023-10-16_3089.txt
2023,10,16,Can Lebanon’s Hezbollah afford to go to war with Israel?,data_in/articles\2023-10-16_3090.txt
2023,10,16,Americans want US to help get Gaza civilians out of harm’s way: Survey,data_in/articles\2023-10-16_3091.txt
2023,10,16,Why reopening Egypt-Gaza Rafah crossing is crucial amid Israeli bombing,data_in/articles\2023-10-16_3092.txt
2023,10,16,Five films that tell the human stories behind the Israel-Palestine conflict,data_in/articles\2023-10-16_3093.txt
2023,10,16,"At least 199 people being held captive by Hamas, Israel says",data_in/articles\2023-10-16_3094.txt
2023,10,16,The myth of Israel’s ‘most moral army’,data_in/articles\2023-10-16_3095.txt
2023,10,16,Ten films to watch about the history of the Israel-Palestine conflict,data_in/articles\2023-10-16_3096.txt
2023,10,16,Israel’s evacuation order is nothing but cover for ethnic cleansing,data_in/articles\2023-10-16_3097.txt
2023,10,16,I have to show the world what Israel’s doing in Gaza  | Close Up,data_in/articles\2023-10-16_3098.txt
2023,10,16,Malaysia’s Anwar rejects West’s ‘pressuring attitude’ to condemn Hamas,data_in/articles\2023-10-16_3099.txt
2023,10,16,"Hamas warns of environmental crisis as 1,000 bodies still under Gaza rubble",data_in/articles\2023-10-16_3100.txt
2023,10,16,"Games, YouTube, hugs: How Gaza mothers calm terrified kids amid Israel war",data_in/articles\2023-10-16_3101.txt
2023,10,16,China prepares for Belt and Road summit in shadow of Israel-Gaza war,data_in/articles\2023-10-16_3102.txt
2023,10,16,Biden weighs Israel visit after Netanyahu extends invite amid Gaza war,data_in/articles\2023-10-16_3103.txt
2023,10,16,"Israel-Hamas war: List of key events, day 10",data_in/articles\2023-10-16_3104.txt
2023,10,16,Egypt’s tricky calculation as Israel’s assault on Gaza continues,data_in/articles\2023-10-16_3105.txt
2023,10,16,Desperate evacuees return to their homes in Gaza City despite Israeli order,data_in/articles\2023-10-16_3106.txt
2023,10,16,"The Take: Facing ‘total collapse,’ Gaza doctors fight to remain a lifeline",data_in/articles\2023-10-16_3107.txt
2023,10,16,Analysis: Why is so much anti-Palestinian disinformation coming from India?,data_in/articles\2023-10-16_3108.txt
2023,10,17,Israel-Hamas war updates: Biden says 20 aid trucks to enter Gaza via Egypt,data_in/articles\2023-10-17_3046.txt
2023,10,17,Outrage spreads across Middle East after attack on Gaza hospital,data_in/articles\2023-10-17_3047.txt
2023,10,17,Protesters clash with Palestinian police in West Bank,data_in/articles\2023-10-17_3048.txt
2023,10,17,Jordan cancels Biden summit after hundreds killed in Gaza hospital blast,data_in/articles\2023-10-17_3049.txt
2023,10,17,PA forces fire tear gas at West Bank protesters after Gaza hospital strike,data_in/articles\2023-10-17_3050.txt
2023,10,17,‘We only wanted to leave’: One Palestinian family’s attempt to flee Gaza,data_in/articles\2023-10-17_3051.txt
2023,10,17,World reacts as Gaza officials say 500 killed in Israeli strike on hospital,data_in/articles\2023-10-17_3052.txt
2023,10,17,"Israeli air raid on al-Ahli Arab Hospital kills 500, Gaza officials say",data_in/articles\2023-10-17_3053.txt
2023,10,17,Gaza authorities say hundreds killed in Israeli air raid on hospital,data_in/articles\2023-10-17_3054.txt
2023,10,17,Tensions surge at US universities as students rally over Israel-Hamas war,data_in/articles\2023-10-17_3055.txt
2023,10,17,The mask is off: Gaza has exposed the hypocrisy of international law,data_in/articles\2023-10-17_3056.txt
2023,10,17,Iran’s Khamenei demands Israel stop bombardment of Gaza,data_in/articles\2023-10-17_3057.txt
2023,10,17,Will Israel actually allow much-needed aid into Gaza?,data_in/articles\2023-10-17_3058.txt
2023,10,17,Israel accuses Spain of siding with Hamas after ‘genocide’ accusation,data_in/articles\2023-10-17_3059.txt
2023,10,17,"The Take: The other blockade – As Gaza escalates, so does the West Bank",data_in/articles\2023-10-17_3060.txt
2023,10,17,Egyptian swimmer Sameh targeted for supporting Palestine amid Israel war,data_in/articles\2023-10-17_3061.txt
2023,10,17,Israel could be in breach of global law with Gaza relocation order: UN,data_in/articles\2023-10-17_3062.txt
2023,10,17,‘Bodies all around’ as Israeli air raids hit homes in Khan Younis and Rafah,data_in/articles\2023-10-17_3063.txt
2023,10,17,"No medicines, water, food scarcity: All to know about Gaza after Israel war",data_in/articles\2023-10-17_3064.txt
2023,10,17,EU leaders to meet as bloc struggles for united message on Israel-Hamas war,data_in/articles\2023-10-17_3065.txt
2023,10,17,Algeria offers to host Palestinian football matches amid Israel-Gaza war,data_in/articles\2023-10-17_3066.txt
2023,10,17,"Israel-Hamas war: List of key events, day 11",data_in/articles\2023-10-17_3067.txt
2023,10,17,Gaza at breaking point as Israel evacuates north,data_in/articles\2023-10-17_3068.txt
2023,10,17,"Israel bombs homes in southern Gaza, kills more than 70 people",data_in/articles\2023-10-17_3069.txt
2023,10,17,Biden to visit Israel as Gaza faces humanitarian catastrophe,data_in/articles\2023-10-17_3070.txt
2023,10,17,Beyond Hezbollah: The history of tensions between Lebanon and Israel,data_in/articles\2023-10-17_3071.txt
2023,10,17,Iran warns of ‘preemptive’ action against Israel amid Gaza war,data_in/articles\2023-10-17_3072.txt
2023,10,17,A man and his donkey ensure Gaza people don’t go thirsty amid Israeli siege,data_in/articles\2023-10-17_3073.txt
2023,10,17,Vladimir Putin to meet Xi Jinping in Beijing: Five things to know,data_in/articles\2023-10-17_3074.txt
2023,10,17,‘Every second in danger’: Gaza journalists race against deadlines and death,data_in/articles\2023-10-17_3075.txt
2023,10,18,Israel-Hamas war updates: Regional tensions soar as Israel bombs Gaza,data_in/articles\2023-10-18_3017.txt
2023,10,18,US vetoes UN resolution calling for humanitarian pause in Israel-Hamas war,data_in/articles\2023-10-18_3018.txt
2023,10,18,Why has the US consistently backed Israel?,data_in/articles\2023-10-18_3019.txt
2023,10,18,Al-Ahli hospital bombing: Israel performing its usual post-atrocity routine,data_in/articles\2023-10-18_3020.txt
2023,10,18,A letter to Europe from a Palestinian,data_in/articles\2023-10-18_3021.txt
2023,10,18,Israel says it won’t block humanitarian aid entering Gaza from Egypt,data_in/articles\2023-10-18_3022.txt
2023,10,18,Could a warning by the ICC deter war crimes in Israel-Gaza conflict?,data_in/articles\2023-10-18_3023.txt
2023,10,18,What is Israel’s narrative on the Gaza hospital explosion?,data_in/articles\2023-10-18_3024.txt
2023,10,18,‘No work back home’: Lebanon’s foreign domestic workers fear Israel war,data_in/articles\2023-10-18_3025.txt
2023,10,18,Israel-Gaza: What international law says about the deadly hospital strike,data_in/articles\2023-10-18_3026.txt
2023,10,18,Second day of protests across the Middle East after Gaza hospital strike,data_in/articles\2023-10-18_3027.txt
2023,10,18,‘We were in hell’: Day after deadly attack on Gaza’s al-Ahli Arab Hospital,data_in/articles\2023-10-18_3028.txt
2023,10,18,Rethinking Palestine-Israel: Hegemonic security vs true justice,data_in/articles\2023-10-18_3029.txt
2023,10,18,Palestinian Authority cracks down on protests over Israel Gaza attacks,data_in/articles\2023-10-18_3030.txt
2023,10,18,"Where in Gaza is al-Ahli Arab Hospital, the site hit amid war with Israel?",data_in/articles\2023-10-18_3031.txt
2023,10,18,Alain Gresh: ‘Macron’s party has a strong anti-Palestinian position’,data_in/articles\2023-10-18_3032.txt
2023,10,18,Iran urges Muslim countries to sanction Israel after Gaza hospital strike,data_in/articles\2023-10-18_3033.txt
2023,10,18,"Nice’s Atal, Mainz’s El Ghazi suspended for Israel-Palestine conflict posts",data_in/articles\2023-10-18_3034.txt
2023,10,18,What has been US President Biden’s stance on Israel-Gaza war so far?,data_in/articles\2023-10-18_3035.txt
2023,10,18,"Biden arrives in Tel Aviv, backs Israel’s narrative on Gaza hospital strike",data_in/articles\2023-10-18_3036.txt
2023,10,18,Abbas accuses Israel of ‘hideous war massacre’ after Gaza hospital attack,data_in/articles\2023-10-18_3037.txt
2023,10,18,Analysis: Will Gaza be Israel’s Stalingrad?,data_in/articles\2023-10-18_3038.txt
2023,10,18,UN chief Guterres condemns ‘collective punishment’ of Palestinians,data_in/articles\2023-10-18_3039.txt
2023,10,18,"Israel-Hamas war: List of key events, day 12",data_in/articles\2023-10-18_3040.txt
2023,10,18,Why has Jordan cancelled Biden visit after bombing of Gaza hospital?,data_in/articles\2023-10-18_3041.txt
2023,10,18,"The Take: When it comes to Gaza, when is it called a war crime?",data_in/articles\2023-10-18_3042.txt
2023,10,18,What can Biden’s Israel visit accomplish after Gaza hospital bombing?,data_in/articles\2023-10-18_3043.txt
2023,10,18,American trapped in Gaza says he feels like ‘second-class citizen’,data_in/articles\2023-10-18_3044.txt
2023,10,18,What we know so far about the deadly strike on a Gaza hospital,data_in/articles\2023-10-18_3045.txt
