word,term_frequency,document_frequency,tfidf_score
boycottapartheid,0,1,0.0
boycotted,0,18,0.0
boycotter,0,1,0.0
boycotters,0,1,0.0
boycotthp,0,1,0.0
boycotting,0,20,0.0
boycottisrael,0,1,0.0
boycottpuma,0,1,0.0
bowman,0,10,0.0
bowls,0,2,0.0
bowler,0,1,0.0
bourita,0,3,0.0
boundary,0,16,0.0
bounded,0,1,0.0
bounds,0,10,0.0
bounty,0,4,0.0
bouquet,0,2,0.0
bouquets,0,2,0.0
bourgeois,0,1,0.0
bourla,0,1,0.0
bowl,0,5,0.0
boursh,0,2,0.0
bout,0,4,0.0
bouts,0,6,0.0
bow,0,8,0.0
bowed,0,5,0.0
bowen,0,1,0.0
bowing,0,4,0.0
boycotts,0,27,0.0
boycottzara,0,1,0.0
braids,0,1,0.0
boyd,0,2,0.0
braced,0,4,0.0
bracelet,0,4,0.0
bracelets,0,5,0.0
braces,0,4,0.0
bracha,0,3,0.0
bracing,0,10,0.0
bracket,0,1,0.0
brackish,0,2,0.0
brad,0,10,0.0
braddock,0,1,0.0
bradford,0,3,0.0
bradley,0,2,0.0
bradsherman,0,1,0.0
brady,0,2,0.0
bragged,0,1,0.0
brahim,0,4,0.0
braid,0,1,0.0
brace,0,7,0.0
brac,0,2,0.0
brabourne,0,1,0.0
bozkir,0,1,0.0
boyer,0,1,0.0
boyfriend,0,2,0.0
boyhood,0,3,0.0
boyish,0,1,0.0
boyko,0,2,0.0
boyle,0,1,0.0
boys,0,78,0.0
bozom,0,1,0.0
braband,0,1,0.0
bozum,0,2,0.0
bp,0,6,0.0
bpd,0,2,0.0
bqai,0,1,0.0
bqnexm4p7p,0,1,0.0
bqv0nkmtka,0,1,0.0
bra,0,1,0.0
cloth,0,14,0.0
clothe,0,1,0.0
clothed,0,2,0.0
damelin,0,1,0.0
damit,0,1,0.0
damj,0,1,0.0
dammi,0,3,0.0
damn,0,6,0.0
damned,0,4,0.0
damning,0,13,0.0
damon,0,13,0.0
damoush,0,2,0.0
damp,0,3,0.0
dampen,0,2,0.0
dampened,0,6,0.0
damper,0,1,0.0
dams,0,1,0.0
dan,0,13,0.0
dana,0,11,0.0
dance,0,15,0.0
danced,0,7,0.0
damian,0,1,0.0
dame,0,3,0.0
dal,0,1,0.0
damascus,0,111,0.0
dalay,0,1,0.0
dalet,0,1,0.0
dalia,0,6,0.0
daliahatuqa,0,1,0.0
daliyat,0,1,0.0
dallah,0,1,0.0
dallas,0,1,0.0
dalo,0,1,0.0
dalou,0,3,0.0
daloul,0,1,0.0
dalton,0,1,0.0
daly,0,1,0.0
dam,0,1,0.0
damaged,0,273,0.0
damages,0,21,0.0
damaging,0,48,0.0
damaj,0,2,0.0
dancers,0,2,0.0
dances,0,1,0.0
dancing,0,19,0.0
dancohen3000,0,1,0.0
daphne,0,2,0.0
daqa,0,1,0.0
daqaa,0,1,0.0
daqqa,0,14,0.0
dar,0,7,0.0
daraa,0,2,0.0
daraghme,0,1,0.0
daraghmeh,0,11,0.0
daraj,0,5,0.0
daras,0,2,0.0
darawi,0,1,0.0
darby,0,1,0.0
darcy,0,1,0.0
dardari,0,1,0.0
dare,0,20,0.0
dared,0,11,0.0
dareen,0,9,0.0
daoud,0,8,0.0
danylo,0,1,0.0
danone,0,1,0.0
dangor,0,1,0.0
dandees,0,1,0.0
danger,0,149,0.0
dangerous,0,290,0.0
dangerously,0,13,0.0
dangerousness,0,1,0.0
dangers,0,33,0.0
dangling,0,2,0.0
dani,0,6,0.0
danon,0,6,0.0
dania,0,5,0.0
daniel,0,111,0.0
daniella,0,4,0.0
danielle,0,4,0.0
danish,0,14,0.0
danny,0,13,0.0
dannydanon,0,1,0.0
dalal,0,8,0.0
dakran,0,2,0.0
dares,0,7,0.0
dabis,0,1,0.0
dabkeh,0,2,0.0
daboor,0,1,0.0
daboub,0,2,0.0
dabour,0,1,0.0
dabshah,0,1,0.0
dacey,0,1,0.0
dacic,0,1,0.0
dad,0,26,0.0
daddy,0,1,0.0
dadi,0,1,0.0
dadoo,0,1,0.0
daesh,0,4,0.0
daffodils,0,1,0.0
dag,0,2,0.0
dagalo,0,2,0.0
dagan,0,2,0.0
dagestan,0,4,0.0
dabke,0,4,0.0
dabeek,0,1,0.0
dakota,0,2,0.0
dabbour,0,2,0.0
czhc0tceog,0,1,0.0
czuba,0,3,0.0
côte,0,1,0.0
d1e2b1i2tg,0,1,0.0
d2cv49twps,0,1,0.0
d2oifamoje,0,1,0.0
d3mq1xkfae,0,1,0.0
d40xlkgm2m,0,1,0.0
d9,0,1,0.0
da,0,17,0.0
daadas,0,1,0.0
dabaa,0,1,0.0
dabashi,0,1,0.0
dabaya,0,2,0.0
dabble,0,1,0.0
dabbled,0,1,0.0
dabbouch,0,1,0.0
dagger,0,2,0.0
daggers,0,2,0.0
daghash,0,1,0.0
dagher,0,3,0.0
dahouh,0,1,0.0
dahshan,0,1,0.0
dahya,0,1,0.0
dai,0,1,0.0
daifallah,0,1,0.0
dail,0,1,0.0
dailami,0,1,0.0
daily,0,476,0.0
dairy,0,6,0.0
dais,0,3,0.0
dajan,0,5,0.0
dajani,0,2,0.0
dakar,0,1,0.0
dakheel,0,1,0.0
dakhil,0,1,0.0
dakhla,0,1,0.0
dakkak,0,1,0.0
dahmash,0,1,0.0
dahman,0,1,0.0
dahleh,0,5,0.0
dahdouh,0,53,0.0
daghestan,0,1,0.0
daghlas,0,13,0.0
dagon,0,1,0.0
dah,0,1,0.0
dahab,0,2,0.0
dahbour,0,1,0.0
dahdooh,0,1,0.0
daher,0,5,0.0
dahlan,0,3,0.0
dahesh,0,1,0.0
dahieh,0,1,0.0
dahir,0,1,0.0
dahiya,0,5,0.0
dahiyat,0,1,0.0
dahiyeb,0,1,0.0
dahiyeh,0,5,0.0
dareini,0,1,0.0
darfur,0,6,0.0
czech,0,8,0.0
dcqtlfaduc,0,1,0.0
ddons,0,1,0.0
ddpthmvril,0,1,0.0
deactivate,0,1,0.0
deactivated,0,2,0.0
deadlier,0,11,0.0
deadliest,0,195,0.0
deadline,0,34,0.0
deadlines,0,4,0.0
deadliness,0,2,0.0
deadlock,0,16,0.0
deadlocked,0,2,0.0
deadly,0,447,0.0
deaf,0,22,0.0
deafening,0,14,0.0
deafmango,0,1,0.0
deaih,0,1,0.0
deakin,0,1,0.0
ddg,0,4,0.0
dco,0,2,0.0
daylong,0,1,0.0
dcipalestine,0,7,0.0
dayton,0,1,0.0
dayya,0,1,0.0
dayyeh,0,1,0.0
daze,0,3,0.0
dazed,0,2,0.0
dazedly,0,1,0.0
dazv6a6sqb,0,1,0.0
dazzle,0,1,0.0
dazzling,0,1,0.0
daša,0,1,0.0
dbe,0,1,0.0
dbeibah,0,1,0.0
dbeibeh,0,1,0.0
dc,0,282,0.0
dcgfeevtd8,0,1,0.0
dci,0,2,0.0
dcip,0,10,0.0
deal,0,506,0.0
dealer,0,3,0.0
dealers,0,2,0.0
dealing,0,77,0.0
debbane,0,1,0.0
debbie,0,8,0.0
debe,0,2,0.0
debería,0,1,0.0
debilitating,0,7,0.0
deborah,0,7,0.0
debra,0,1,0.0
debriefing,0,1,0.0
debriefings,0,1,0.0
debris,0,62,0.0
debt,0,23,0.0
debts,0,5,0.0
debuf,0,1,0.0
debunked,0,10,0.0
debunking,0,4,0.0
deby,0,1,0.0
dec,0,6,0.0
debba,0,1,0.0
debating,0,8,0.0
debates,0,19,0.0
dearborn,0,17,0.0
dealings,0,9,0.0
deals,0,68,0.0
dealt,0,30,0.0
dean,0,16,0.0
deane,0,1,0.0
deans,0,3,0.0
dear,0,32,0.0
dearest,0,2,0.0
debated,0,16,0.0
dearly,0,2,0.0
dearth,0,1,0.0
death,0,1034,0.0
deaths,0,356,0.0
debacle,0,2,0.0
debarked,0,1,0.0
debate,0,97,0.0
daytime,0,4,0.0
daylight,0,23,0.0
darfurian,0,1,0.0
darrell,0,4,0.0
dart,0,1,0.0
darting,0,1,0.0
darvish,0,1,0.0
darwaza,0,1,0.0
darwinian,0,1,0.0
darwish,0,15,0.0
darya,0,1,0.0
daryelis,0,1,0.0
das,0,3,0.0
dash,0,8,0.0
dashcams,0,1,0.0
dashed,0,11,0.0
dashing,0,2,0.0
dashti,0,1,0.0
data,0,109,0.0
databases,0,3,0.0
dataprogress,0,1,0.0
darren,0,1,0.0
darraj,0,1,0.0
daycare,0,1,0.0
darr,0,1,0.0
darfurians,0,1,0.0
daria,0,2,0.0
darin,0,2,0.0
darine,0,1,0.0
daring,0,19,0.0
dark,0,84,0.0
darken,0,1,0.0
darkened,0,6,0.0
darker,0,3,0.0
darkest,0,11,0.0
darkly,0,1,0.0
darkness,0,38,0.0
darlene,0,1,0.0
darling,0,8,0.0
darlings,0,1,0.0
darmanin,0,6,0.0
darnault,0,1,0.0
date,0,132,0.0
dated,0,8,0.0
dates,0,24,0.0
dating,0,18,0.0
dawabsheh,0,2,0.0
dawali,0,1,0.0
dawarzeh,0,1,0.0
dawaymeh,0,1,0.0
dawdling,0,1,0.0
dawlat,0,1,0.0
dawn,0,157,0.0
dawned,0,1,0.0
dawnmenaorg,0,1,0.0
dawood,0,1,0.0
dawoud,0,5,0.0
dawson,0,2,0.0
day,0,1897,0.0
daya,0,1,0.0
dayan,0,4,0.0
dayanand,0,1,0.0
daybreak,0,1,0.0
davos,0,10,0.0
davis,0,3,0.0
davies,0,2,0.0
david_cameron,0,5,0.0
daubed,0,3,0.0
daughter,0,201,0.0
daughters,0,76,0.0
daula,0,1,0.0
daunting,0,9,0.0
dave,0,2,0.0
david,0,178,0.0
david_lisovtsev,0,1,0.0
davie,0,2,0.0
davidai,0,1,0.0
davidi,0,1,0.0
davidian,0,1,0.0
davidlammy,0,2,0.0
davidmarcus,0,1,0.0
davidshoebridge,0,1,0.0
davidson,0,1,0.0
czechia,0,2,0.0
cystic,0,1,0.0
crazed,0,2,0.0
croats,0,1,0.0
crocodile,0,3,0.0
croo,0,8,0.0
crook,0,2,0.0
crooke,0,1,0.0
crooks,0,1,0.0
crop,0,1,0.0
cropped,0,4,0.0
cropping,0,1,0.0
crops,0,20,0.0
cross,0,348,0.0
crossborder,0,1,0.0
crossed,0,76,0.0
crosses,0,10,0.0
crossfire,0,18,0.0
crosshair,0,1,0.0
crosshairs,0,12,0.0
crossing,0,319,0.0
crocheted,0,1,0.0
croatian,0,2,0.0
criterion,0,2,0.0
croatia,0,3,0.0
critical,0,406,0.0
critically,0,69,0.0
criticalthreats,0,1,0.0
criticise,0,66,0.0
criticised,0,260,0.0
criticises,0,10,0.0
criticising,0,74,0.0
criticism,0,340,0.0
criticisms,0,16,0.0
criticize,0,1,0.0
criticized,0,1,0.0
criticizing,0,1,0.0
critics,0,193,0.0
critique,0,13,0.0
critiqued,0,2,0.0
critiques,0,6,0.0
critiquing,0,2,0.0
crossings,0,93,0.0
crossroads,0,2,0.0
crossword,0,1,0.0
crouch,0,1,0.0
cruelties,0,1,0.0
cruelty,0,25,0.0
cruise,0,40,0.0
cruised,0,1,0.0
cruiser,0,1,0.0
cruisers,0,2,0.0
cruising,0,2,0.0
crumble,0,2,0.0
crumbled,0,1,0.0
crumbles,0,1,0.0
crumbling,0,11,0.0
crumbs,0,8,0.0
crumpled,0,4,0.0
crunch,0,5,0.0
crusade,0,2,0.0
crusader,0,2,0.0
crusaders,0,4,0.0
cruelly,0,6,0.0
cruellest,0,2,0.0
cruel,0,51,0.0
crowds,0,87,0.0
crouching,0,3,0.0
crow,0,2,0.0
crowbar,0,1,0.0
crowbars,0,1,0.0
crowded,0,66,0.0
crowdfunding,0,1,0.0
crowding,0,12,0.0
crown,0,37,0.0
crude,0,19,0.0
crowned,0,1,0.0
crucial,0,127,0.0
crucially,0,17,0.0
cruciate,0,1,0.0
crucible,0,1,0.0
crucified,0,2,0.0
crucifixion,0,4,0.0
critic,0,19,0.0
criteria,0,16,0.0
crush,0,45,0.0
credibility,0,60,0.0
credible,0,74,0.0
credibly,0,5,0.0
credit,0,21,0.0
credited,0,10,0.0
crediting,0,2,0.0
credits,0,99,0.0
creed,0,1,0.0
creep,0,1,0.0
creeping,0,4,0.0
creeps,0,1,0.0
crept,0,1,0.0
crescendo,0,2,0.0
crescent,0,208,0.0
crete,0,2,0.0
crevices,0,1,0.0
crew,0,77,0.0
crews,0,52,0.0
credibiltiy,0,1,0.0
credentials,0,22,0.0
critcised,0,1,0.0
credence,0,4,0.0
crazy,0,30,0.0
cream,0,28,0.0
creams,0,2,0.0
creases,0,1,0.0
creasy,0,1,0.0
create,0,202,0.0
created,0,179,0.0
creates,0,28,0.0
creating,0,122,0.0
creation,0,157,0.0
creative,0,20,0.0
creatively,0,5,0.0
creatives,0,3,0.0
creativity,0,7,0.0
creator,0,6,0.0
creators,0,4,0.0
creature,0,1,0.0
crib,0,3,0.0
cricket,0,5,0.0
cricketer,0,4,0.0
cricketers,0,2,0.0
crimson,0,2,0.0
cripple,0,2,0.0
crippled,0,16,0.0
cripples,0,3,0.0
crippling,0,55,0.0
crises,0,60,0.0
crisil,0,1,0.0
crisis,0,473,0.0
crisis24,0,1,0.0
crisp,0,4,0.0
crispin,0,2,0.0
crisps,0,2,0.0
crisscrossed,0,1,0.0
crisscrossing,0,2,0.0
cristiano,0,3,0.0
cristina,0,2,0.0
cristofalo,0,1,0.0
criminology,0,4,0.0
criminologist,0,1,0.0
criminals,0,25,0.0
criminalisation,0,8,0.0
crickx,0,3,0.0
cried,0,36,0.0
cries,0,24,0.0
crime,0,439,0.0
crimea,0,5,0.0
crimean,0,1,0.0
criminal,0,336,0.0
criminalise,0,19,0.0
criminally,0,13,0.0
criminalised,0,8,0.0
criminalises,0,4,0.0
criminalising,0,10,0.0
criminality,0,12,0.0
criminalization,0,1,0.0
criminalize,0,1,0.0
criminalizing,0,1,0.0
crusades,0,2,0.0
crushed,0,31,0.0
cyril,0,23,0.0
curry,0,2,0.0
cursed,0,4,0.0
cursing,0,11,0.0
curt,0,1,0.0
curtail,0,17,0.0
curtailed,0,7,0.0
curtailing,0,3,0.0
curtailment,0,3,0.0
curtails,0,1,0.0
curtain,0,1,0.0
curtains,0,1,0.0
curtis,0,1,0.0
curve,0,6,0.0
cushy,0,1,0.0
cusp,0,9,0.0
custardy,0,1,0.0
custodial,0,1,0.0
custodian,0,24,0.0
curse,0,5,0.0
curriculums,0,2,0.0
curb,0,36,0.0
curriculum,0,7,0.0
curbing,0,6,0.0
curbs,0,13,0.0
cure,0,5,0.0
cures,0,1,0.0
curfew,0,10,0.0
curfews,0,7,0.0
curing,0,1,0.0
curiosity,0,6,0.0
curious,0,8,0.0
curiously,0,2,0.0
curl,0,1,0.0
curly,0,1,0.0
curran,0,1,0.0
currencies,0,5,0.0
currency,0,22,0.0
currents,0,7,0.0
curricula,0,2,0.0
custodians,0,3,0.0
custodianship,0,8,0.0
custody,0,94,0.0
customary,0,11,0.0
cyberspace,0,2,0.0
cyberwarfare,0,2,0.0
cycles,0,13,0.0
cyclical,0,1,0.0
cycling,0,2,0.0
cyclists,0,1,0.0
cymerman,0,1,0.0
cynical,0,34,0.0
cynically,0,6,0.0
cynicism,0,5,0.0
cynics,0,2,0.0
cynosure,0,1,0.0
cynthia,0,3,0.0
cypriot,0,6,0.0
cypriots,0,1,0.0
cyprus,0,31,0.0
cyprusmfa,0,1,0.0
cybersecurity,0,9,0.0
cyberattacks,0,6,0.0
cyber,0,10,0.0
cutlery,0,1,0.0
customer,0,7,0.0
customers,0,27,0.0
customised,0,1,0.0
customs,0,16,0.0
cut,0,339,0.0
cute,0,5,0.0
cutest,0,1,0.0
cutoff,0,2,0.0
cxzeszraco,0,1,0.0
cutout,0,1,0.0
cutouts,0,1,0.0
cuts,0,53,0.0
cutters,0,2,0.0
cutting,0,134,0.0
cuán,0,1,0.0
cw9tdme6vd,0,1,0.0
curbed,0,3,0.0
curators,0,4,0.0
crusher,0,1,0.0
cst65222eg,0,1,0.0
ctech,0,1,0.0
ctf,0,2,0.0
ctnbwox7dn,0,1,0.0
ctv,0,1,0.0
ctvnews,0,1,0.0
cu,0,1,0.0
cuba,0,8,0.0
cuban,0,2,0.0
cubic,0,13,0.0
cubicle,0,3,0.0
cucumber,0,1,0.0
cucumbers,0,3,0.0
cuddling,0,2,0.0
cue,0,17,0.0
cues,0,3,0.0
cufca,0,1,0.0
cuffed,0,14,0.0
ct,0,1,0.0
cskian716,0,1,0.0
curator,0,3,0.0
cshwg3vy7e,0,1,0.0
crushing,0,33,0.0
crutch,0,1,0.0
crutches,0,3,0.0
crux,0,4,0.0
cruz,0,5,0.0
cruzes,0,1,0.0
crying,0,82,0.0
cryptic,0,1,0.0
crypto,0,1,0.0
cryptocurrencies,0,1,0.0
crypts,0,1,0.0
crystal,0,8,0.0
crystallised,0,1,0.0
cs,0,1,0.0
csc,0,1,0.0
csg,0,1,0.0
csgs,0,1,0.0
cuffs,0,3,0.0
cufi,0,1,0.0
cuguen,0,1,0.0
cuisine,0,3,0.0
cultures,0,12,0.0
culturologist,0,1,0.0
cum,0,5,0.0
cumbersome,0,6,0.0
cummins,0,3,0.0
cumulative,0,11,0.0
cunning,0,4,0.0
cunningham,0,2,0.0
cunningly,0,1,0.0
cuny,0,4,0.0
cuomo,0,1,0.0
cup,0,51,0.0
cupd,0,1,0.0
cups,0,8,0.0
curate,0,1,0.0
curated,0,5,0.0
curating,0,2,0.0
cultured,0,1,0.0
culture,0,93,0.0
culturally,0,2,0.0
culpability,0,3,0.0
culhane,0,4,0.0
culinary,0,2,0.0
culminate,0,3,0.0
culminated,0,19,0.0
culminates,0,3,0.0
culminating,0,4,0.0
culmination,0,7,0.0
culpable,0,2,0.0
cultural,0,95,0.0
culprit,0,1,0.0
culprits,0,1,0.0
cult,0,3,0.0
cultivate,0,6,0.0
cultivated,0,10,0.0
cultivating,0,4,0.0
cultivation,0,5,0.0
decamp,0,1,0.0
decapitate,0,1,0.0
decapitated,0,5,0.0
dent,0,4,0.0
dented,0,3,0.0
denting,0,1,0.0
dentist,0,8,0.0
dentistry,0,1,0.0
dentists,0,8,0.0
denunciation,0,5,0.0
denunciations,0,3,0.0
denver,0,6,0.0
deny,0,97,0.0
denying,0,72,0.0
depart,0,12,0.0
departed,0,14,0.0
departing,0,7,0.0
department,0,396,0.0
departments,0,31,0.0
departs,0,2,0.0
departure,0,34,0.0
dental,0,2,0.0
density,0,8,0.0
denkverbot,0,1,0.0
densest,0,2,0.0
dennett,0,1,0.0
dennis,0,5,0.0
denomination,0,1,0.0
denominations,0,6,0.0
denominator,0,1,0.0
denote,0,1,0.0
denoted,0,1,0.0
denotes,0,1,0.0
denoting,0,5,0.0
denounce,0,50,0.0
denounced,0,124,0.0
denouncement,0,1,0.0
denounces,0,13,0.0
denouncing,0,56,0.0
denpasar,0,1,0.0
dense,0,15,0.0
densely,0,200,0.0
departures,0,4,0.0
depend,0,54,0.0
dependability,0,1,0.0
dependable,0,2,0.0
deplores,0,3,0.0
deploring,0,2,0.0
deploy,0,41,0.0
deployment,0,45,0.0
deployments,0,5,0.0
deploys,0,7,0.0
depopulate,0,4,0.0
depopulated,0,8,0.0
depopulating,0,2,0.0
depopulation,0,1,0.0
deport,0,16,0.0
deportation,0,20,0.0
deportations,0,6,0.0
deported,0,23,0.0
deporting,0,6,0.0
deportivo,0,3,0.0
depose,0,1,0.0
deplored,0,5,0.0
deplore,0,4,0.0
deplorable,0,5,0.0
depict,0,8,0.0
depended,0,8,0.0
dependence,0,8,0.0
dependency,0,6,0.0
dependent,0,53,0.0
dependents,0,2,0.0
depending,0,27,0.0
depends,0,25,0.0
depicted,0,16,0.0
depletion,0,7,0.0
depicting,0,18,0.0
depiction,0,6,0.0
depictions,0,2,0.0
depicts,0,5,0.0
depleted,0,17,0.0
depletes,0,1,0.0
depleting,0,5,0.0
denmark,0,26,0.0
denises,0,1,0.0
deposition,0,1,0.0
demographer,0,1,0.0
demographically,0,2,0.0
demographics,0,8,0.0
demography,0,13,0.0
demolish,0,44,0.0
demolished,0,100,0.0
demolishes,0,11,0.0
demolishing,0,22,0.0
demolition,0,78,0.0
demolitions,0,82,0.0
demonic,0,1,0.0
demonisation,0,7,0.0
demonise,0,8,0.0
demonised,0,4,0.0
demonises,0,1,0.0
demonising,0,5,0.0
demonization,0,2,0.0
demonize,0,1,0.0
demographic,0,49,0.0
democrats,0,138,0.0
denise,0,1,0.0
democratization,0,1,0.0
demetries,0,1,0.0
demia,0,1,0.0
demilitarisation,0,5,0.0
demilitarise,0,2,0.0
demilitarised,0,10,0.0
demise,0,13,0.0
demo,0,3,0.0
demobilise,0,1,0.0
demobilized,0,1,0.0
democracia,0,1,0.0
democracies,0,27,0.0
democracy,0,158,0.0
democrat,0,59,0.0
democratic,0,291,0.0
democratically,0,6,0.0
democratisation,0,1,0.0
democratise,0,1,0.0
demonizing,0,1,0.0
demons,0,1,0.0
demonstrable,0,5,0.0
demonstrably,0,4,0.0
dena,0,3,0.0
denationalising,0,1,0.0
dendias,0,1,0.0
denee,0,1,0.0
denford,0,1,0.0
denfordauthor,0,1,0.0
deng,0,2,0.0
denial,0,52,0.0
denialism,0,1,0.0
denials,0,8,0.0
denied,0,319,0.0
denier,0,2,0.0
deniers,0,2,0.0
denigrate,0,2,0.0
denigrates,0,1,0.0
denigrating,0,2,0.0
denigration,0,1,0.0
den,0,33,0.0
demurred,0,1,0.0
dems,0,1,0.0
demonstrator,0,12,0.0
demonstrate,0,65,0.0
demonstrated,0,77,0.0
demonstrates,0,33,0.0
demonstrating,0,41,0.0
demonstration,0,111,0.0
demonstrations,0,201,0.0
demonstrative,0,1,0.0
demonstrators,0,156,0.0
demotions,0,2,0.0
demoralisation,0,5,0.0
demoralise,0,3,0.0
demoralised,0,2,0.0
demoralising,0,1,0.0
demoralize,0,1,0.0
demos,0,2,0.0
demoted,0,2,0.0
deposited,0,1,0.0
depot,0,3,0.0
decaying,0,2,0.0
desire,0,73,0.0
desires,0,5,0.0
desiring,0,3,0.0
desist,0,5,0.0
desk,0,16,0.0
desmond,0,5,0.0
desolate,0,4,0.0
desolation,0,1,0.0
desouki,0,1,0.0
despair,0,52,0.0
despairingly,0,1,0.0
desperate,0,149,0.0
desperately,0,94,0.0
desperation,0,32,0.0
despicable,0,17,0.0
despise,0,1,0.0
despised,0,1,0.0
despondent,0,5,0.0
desired,0,16,0.0
desirable,0,3,0.0
desert,0,67,0.0
designs,0,15,0.0
deserting,0,1,0.0
deserts,0,1,0.0
deserve,0,54,0.0
deserved,0,7,0.0
deservedly,0,1,0.0
deserves,0,26,0.0
deserving,0,12,0.0
design,0,22,0.0
designate,0,13,0.0
designated,0,131,0.0
designates,0,6,0.0
designating,0,17,0.0
designation,0,33,0.0
designations,0,10,0.0
designer,0,94,0.0
designers,0,1,0.0
designing,0,2,0.0
despondently,0,1,0.0
despot,0,1,0.0
despotism,0,1,0.0
dessert,0,3,0.0
destroying,0,165,0.0
destroys,0,17,0.0
destruction,0,477,0.0
destructive,0,47,0.0
detach,0,4,0.0
detached,0,4,0.0
detachment,0,2,0.0
detailed,0,75,0.0
detailing,0,13,0.0
details,0,206,0.0
detain,0,28,0.0
detained,0,212,0.0
detainee,0,21,0.0
detainees,0,129,0.0
detaining,0,19,0.0
detainment,0,2,0.0
detainments,0,1,0.0
destroyers,0,17,0.0
destroyer,0,22,0.0
destroyed,0,578,0.0
destabilizing,0,5,0.0
desserts,0,2,0.0
dessi,0,2,0.0
destabilisation,0,3,0.0
destabilise,0,13,0.0
destabilises,0,4,0.0
destabilising,0,14,0.0
destabilisng,0,1,0.0
destablise,0,1,0.0
destroy,0,208,0.0
destablising,0,1,0.0
destigmatising,0,1,0.0
destinations,0,6,0.0
destined,0,19,0.0
destiny,0,11,0.0
destitute,0,4,0.0
destitution,0,2,0.0
deserted,0,12,0.0
desensitized,0,1,0.0
depots,0,16,0.0
deputies,0,6,0.0
deputy,0,207,0.0
der,0,33,0.0
deraa,0,3,0.0
deradicalisation,0,2,0.0
deradicalised,0,3,0.0
derail,0,8,0.0
derailed,0,6,0.0
derailing,0,5,0.0
derails,0,1,0.0
deranged,0,1,0.0
derangement,0,1,0.0
derbies,0,1,0.0
derby,0,1,0.0
derek,0,1,0.0
derelict,0,1,0.0
dereliction,0,3,0.0
deri,0,8,0.0
deputised,0,1,0.0
depths,0,6,0.0
desensitised,0,1,0.0
depth,0,24,0.0
depraved,0,6,0.0
depravity,0,5,0.0
deprecating,0,1,0.0
depreciation,0,1,0.0
depressed,0,9,0.0
depressing,0,4,0.0
depression,0,20,0.0
deprioritise,0,2,0.0
deprioritising,0,1,0.0
deprivation,0,32,0.0
deprivations,0,5,0.0
deprive,0,9,0.0
deprived,0,55,0.0
deprives,0,3,0.0
depriving,0,30,0.0
deprogramming,0,1,0.0
dept,0,3,0.0
derian,0,1,0.0
deride,0,1,0.0
derided,0,4,0.0
derivative,0,4,0.0
descended,0,33,0.0
descending,0,5,0.0
descends,0,1,0.0
descent,0,33,0.0
deschauer,0,1,0.0
describes,0,69,0.0
describing,0,159,0.0
description,0,14,0.0
descriptions,0,7,0.0
descriptor,0,1,0.0
descriptors,0,1,0.0
desde,0,1,0.0
desecrate,0,1,0.0
desecrated,0,6,0.0
desecrating,0,5,0.0
desecration,0,14,0.0
desensitise,0,1,0.0
descendants,0,40,0.0
descendant,0,4,0.0
descend,0,6,0.0
derogatory,0,1,0.0
derive,0,5,0.0
derived,0,5,0.0
derives,0,4,0.0
dermatologist,0,1,0.0
dermer,0,7,0.0
derna,0,2,0.0
derogation,0,1,0.0
derrick,0,2,0.0
desantis,0,12,0.0
derry,0,1,0.0
des,0,4,0.0
desai,0,3,0.0
desalinate,0,1,0.0
desalinated,0,4,0.0
desalination,0,31,0.0
desalinisation,0,1,0.0
demeanour,0,2,0.0
demeaning,0,2,0.0
demean,0,2,0.0
dee,0,1,0.0
deebeh,0,1,0.0
deed,0,6,0.0
deeds,0,8,0.0
deek,0,2,0.0
deem,0,13,0.0
deema,0,3,0.0
deemed,0,96,0.0
deeming,0,7,0.0
deems,0,14,0.0
deen,0,6,0.0
deena,0,3,0.0
deepen,0,41,0.0
deepened,0,17,0.0
deepening,0,67,0.0
deepens,0,10,0.0
deeper,0,67,0.0
deepest,0,14,0.0
deeb,0,2,0.0
deductive,0,1,0.0
decree,0,13,0.0
deductions,0,1,0.0
decrees,0,1,0.0
decrepit,0,2,0.0
decried,0,56,0.0
decries,0,3,0.0
decry,0,21,0.0
decrying,0,15,0.0
dedar,0,1,0.0
dedicate,0,6,0.0
dedicated,0,56,0.0
dedicates,0,3,0.0
dedicating,0,3,0.0
dedication,0,11,0.0
dedonder,0,1,0.0
deduced,0,1,0.0
deduct,0,2,0.0
deducting,0,1,0.0
deduction,0,2,0.0
deeply,0,237,0.0
deer,0,1,0.0
deere,0,1,0.0
deescalate,0,6,0.0
defectors,0,1,0.0
defects,0,2,0.0
defenceless,0,29,0.0
defences,0,34,0.0
defend,0,311,0.0
defendable,0,1,0.0
defendant,0,5,0.0
defendants,0,9,0.0
defended,0,66,0.0
defender,0,30,0.0
defenders,0,42,0.0
defending,0,84,0.0
defendini,0,1,0.0
defends,0,8,0.0
defenses,0,1,0.0
defensible,0,2,0.0
defensive,0,29,0.0
defections,0,2,0.0
defection,0,3,0.0
defected,0,2,0.0
default,0,6,0.0
deescalation,0,1,0.0
deface,0,1,0.0
defacement,0,1,0.0
defamation,0,19,0.0
defamations,0,1,0.0
defamatory,0,2,0.0
defaming,0,1,0.0
defeat,0,89,0.0
defect,0,2,0.0
defeated,0,40,0.0
defeating,0,22,0.0
defeatism,0,1,0.0
defeatist,0,1,0.0
defeats,0,7,0.0
defecate,0,1,0.0
defecation,0,2,0.0
decreed,0,2,0.0
decreasing,0,6,0.0
